show_id,viewer_id,episodes_started,episodes_completed,total_hours_watched,viewing_month,binge_watched
SH2058,V10542,17,15,5.8,2024-03,True
SH2047,V10542,4,3,2.6,2024-01,False
SH2029,V10542,13,11,7.9,2023-11,False
SH2005,V10542,4,2,1.8,2023-11,False
SH2021,V10542,34,30,22.3,2023-11,False
SH2023,V10542,8,6,5.3,2024-08,False
SH2053,V10543,42,18,5.4,2024-02,True
SH2043,V10543,19,11,6.3,2024-06,False
SH2049,V10543,20,13,8.5,2024-07,False
SH2033,V10543,6,5,2.4,2024-01,True
SH2010,V10543,38,34,13.2,2024-07,True
SH2007,V10543,39,28,20.3,2023-12,True
SH2034,V10543,10,8,4.4,2023-12,True
SH2011,V10543,1,0,0.0,2023-12,False
SH2040,V10543,5,3,1.8,2024-10,False
SH2008,V10543,10,7,5.4,2024-04,False
SH2012,V10543,6,3,1.7,2023-11,False
SH2054,V10543,5,1,0.7,2024-05,False
SH2023,V10543,6,5,4.4,2023-12,True
SH2005,V10544,5,4,2.8,2024-06,False
SH2034,V10544,2,1,0.7,2024-08,False
SH2028,V10544,34,17,10.6,2023-12,True
SH2047,V10544,2,1,0.8,2024-10,False
SH2020,V10544,41,33,22.2,2024-05,False
SH2040,V10544,14,11,9.5,2024-10,True
SH2018,V10544,7,5,1.8,2024-03,True
SH2048,V10544,8,6,2.5,2024-06,False
SH2042,V10544,26,20,8.8,2024-07,True
SH2026,V10544,4,2,1.2,2024-01,False
SH2057,V10544,8,3,1.8,2024-08,False
SH2059,V10544,2,1,0.3,2024-06,False
SH2046,V10544,8,4,3.0,2024-02,True
SH2059,V10545,2,1,0.3,2024-08,False
SH2008,V10545,5,3,2.1,2024-03,True
SH2011,V10545,5,3,1.3,2024-08,False
SH2044,V10545,4,2,1.1,2024-07,False
SH2043,V10545,1,0,0.0,2024-10,False
SH2020,V10545,17,16,11.5,2024-03,True
SH2033,V10545,6,4,2.7,2023-12,False
SH2049,V10545,25,17,13.8,2024-02,True
SH2039,V10545,4,3,1.8,2024-07,True
SH2034,V10546,4,3,1.7,2024-10,False
SH2049,V10546,34,20,7.6,2024-02,False
SH2005,V10546,6,3,2.7,2024-05,False
SH2038,V10546,5,3,1.3,2023-12,False
SH2050,V10547,24,17,11.5,2023-11,False
SH2032,V10547,26,24,12.4,2024-10,False
SH2019,V10547,4,3,2.1,2023-11,True
SH2003,V10547,2,1,0.4,2024-01,False
SH2043,V10548,19,7,3.0,2024-10,True
SH2017,V10548,14,11,4.3,2024-05,True
SH2036,V10548,6,2,0.7,2024-06,False
SH2044,V10548,4,2,1.2,2024-03,False
SH2045,V10548,5,4,1.2,2023-12,False
SH2049,V10548,32,30,18.1,2024-06,False
SH2008,V10548,6,3,2.2,2024-03,False
SH2027,V10548,4,3,2.6,2024-04,True
SH2000,V10548,12,8,2.5,2024-03,True
SH2059,V10548,2,1,0.9,2023-12,False
SH2014,V10548,31,24,12.9,2024-09,False
SH2018,V10548,7,6,2.4,2023-12,True
SH2007,V10549,2,1,0.3,2024-04,False
SH2016,V10549,1,0,0.0,2024-10,False
SH2045,V10549,13,6,3.3,2024-02,False
SH2024,V10549,22,16,12.3,2024-06,False
SH2039,V10549,6,5,3.4,2024-01,False
SH2036,V10549,2,1,0.3,2023-11,False
SH2014,V10549,1,0,0.0,2024-07,False
SH2023,V10549,1,0,0.0,2024-02,False
SH2001,V10549,7,6,3.4,2024-09,False
SH2055,V10549,1,0,0.0,2024-08,False
SH2003,V10549,2,1,0.4,2024-10,False
SH2037,V10550,27,17,7.6,2024-02,False
SH2036,V10550,6,5,3.4,2024-08,False
SH2023,V10550,20,11,5.5,2023-12,True
SH2047,V10550,4,2,1.7,2024-02,False
SH2058,V10550,24,20,15.8,2024-02,False
SH2059,V10550,2,1,0.7,2024-04,False
SH2019,V10550,3,2,1.4,2024-06,False
SH2024,V10550,34,22,12.4,2024-08,False
SH2025,V10550,28,25,10.3,2024-03,False
SH2053,V10550,28,20,14.9,2023-11,False
SH2017,V10550,5,2,0.6,2024-08,False
SH2041,V10550,23,15,5.1,2024-07,True
SH2028,V10550,39,26,17.7,2023-12,True
SH2001,V10550,16,8,3.5,2024-05,False
SH2053,V10551,50,26,13.9,2024-02,True
SH2004,V10551,47,24,16.8,2024-07,True
SH2021,V10551,23,20,17.9,2024-04,False
SH2015,V10551,7,6,4.9,2024-05,False
SH2023,V10552,19,11,9.2,2024-04,True
SH2001,V10552,40,5,3.3,2024-08,False
SH2033,V10552,1,0,0.0,2024-07,False
SH2047,V10552,1,0,0.0,2024-06,False
SH2026,V10552,11,6,3.0,2024-05,False
SH2025,V10552,51,24,9.7,2024-10,False
SH2003,V10552,4,2,0.7,2023-11,False
SH2028,V10553,41,22,16.2,2023-11,False
SH2041,V10553,26,15,9.6,2023-11,True
SH2024,V10553,27,16,9.0,2024-05,True
SH2039,V10553,1,0,0.0,2024-02,False
SH2008,V10553,5,3,2.7,2024-09,False
SH2005,V10553,2,1,0.6,2024-06,False
SH2033,V10553,8,7,3.3,2023-12,False
SH2014,V10553,24,19,5.9,2024-09,False
SH2048,V10553,16,12,5.0,2023-12,False
SH2037,V10554,47,31,24.2,2024-02,False
SH2045,V10554,16,11,7.1,2024-07,False
SH2041,V10554,16,11,3.7,2024-02,True
SH2017,V10554,3,1,0.6,2024-06,False
SH2012,V10554,12,9,3.1,2024-04,False
SH2015,V10555,7,6,3.8,2023-11,False
SH2059,V10555,2,1,0.6,2024-06,False
SH2014,V10555,40,25,15.3,2024-04,True
SH2033,V10555,8,5,2.3,2024-05,False
SH2007,V10555,21,17,10.7,2024-02,False
SH2040,V10555,35,21,8.5,2024-01,True
SH2051,V10555,4,2,1.0,2024-08,False
SH2012,V10555,18,9,6.4,2024-09,False
SH2055,V10555,66,38,27.1,2024-08,False
SH2011,V10555,1,0,0.0,2024-09,False
SH2045,V10555,26,10,8.2,2024-06,False
SH2022,V10555,2,1,0.6,2024-05,False
SH2017,V10555,16,10,5.7,2024-03,True
SH2039,V10555,7,6,3.1,2023-12,True
SH2030,V10556,8,4,3.4,2023-12,False
SH2028,V10556,18,10,5.8,2024-04,False
SH2029,V10556,8,4,3.4,2024-01,False
SH2046,V10556,4,2,1.1,2024-02,False
SH2008,V10556,9,6,4.8,2024-08,False
SH2001,V10556,20,16,14.3,2024-03,True
SH2007,V10556,5,4,3.4,2024-04,True
SH2005,V10556,1,0,0.0,2024-08,False
SH2048,V10556,26,19,16.5,2023-12,True
SH2002,V10556,38,28,24.8,2023-12,False
SH2055,V10556,3,2,0.7,2024-04,False
SH2025,V10556,6,4,2.9,2024-05,True
SH2049,V10556,29,20,13.1,2024-09,False
SH2021,V10556,17,8,4.6,2024-05,False
SH2011,V10556,5,4,3.0,2024-10,False
SH2020,V10557,40,14,9.4,2024-07,True
SH2056,V10557,25,21,9.5,2024-10,False
SH2033,V10557,5,3,1.8,2023-11,False
SH2043,V10557,2,1,0.8,2024-07,False
SH2018,V10557,1,0,0.0,2024-01,False
SH2021,V10557,30,16,13.1,2024-04,False
SH2059,V10557,4,2,1.7,2024-09,False
SH2038,V10557,5,2,1.2,2024-07,False
SH2031,V10557,17,14,10.2,2024-10,False
SH2004,V10557,43,17,9.7,2024-10,True
SH2025,V10557,66,40,24.9,2023-11,False
SH2010,V10557,25,20,6.2,2023-11,True
SH2009,V10557,21,17,12.8,2024-06,False
SH2012,V10557,21,18,6.2,2024-08,False
SH2021,V10558,23,17,12.5,2024-02,True
SH2040,V10558,15,11,5.1,2024-09,False
SH2001,V10558,28,24,21.5,2023-12,True
SH2052,V10558,8,6,3.3,2024-01,True
SH2026,V10558,20,13,6.0,2024-06,False
SH2022,V10558,4,3,1.7,2024-08,False
SH2058,V10558,20,14,11.7,2024-07,True
SH2031,V10558,11,6,1.8,2023-11,False
SH2046,V10558,20,11,4.4,2024-05,False
SH2055,V10558,7,2,1.6,2024-08,False
SH2048,V10558,44,25,20.5,2024-09,True
SH2059,V10558,6,5,1.6,2024-07,True
SH2013,V10558,9,5,3.2,2023-11,False
SH2033,V10559,9,6,1.9,2024-10,False
SH2006,V10559,1,0,0.0,2023-12,False
SH2015,V10559,3,2,0.7,2024-03,False
SH2042,V10559,13,7,6.0,2023-11,False
SH2002,V10559,16,13,5.5,2024-10,False
SH2036,V10559,5,4,1.9,2023-12,True
SH2039,V10559,3,2,0.7,2023-11,False
SH2052,V10559,12,11,5.2,2024-02,True
SH2041,V10560,7,6,2.3,2023-12,True
SH2046,V10560,27,24,16.8,2024-09,True
SH2044,V10560,7,4,2.2,2024-10,True
SH2057,V10560,2,1,0.5,2023-12,False
SH2029,V10560,7,4,3.5,2024-10,False
SH2039,V10560,5,2,1.7,2024-09,False
SH2032,V10560,7,6,5.2,2023-12,False
SH2019,V10560,2,1,0.5,2024-07,False
SH2001,V10560,33,25,16.9,2024-05,False
SH2045,V10560,17,14,11.0,2024-05,False
SH2017,V10560,14,12,7.0,2023-12,True
SH2038,V10560,7,5,4.0,2023-11,True
SH2052,V10560,5,3,2.5,2024-08,True
SH2024,V10561,14,8,3.5,2024-09,False
SH2015,V10561,5,3,1.1,2024-05,True
SH2044,V10561,2,1,0.7,2024-06,False
SH2055,V10562,32,21,10.8,2024-04,False
SH2038,V10562,2,0,0.0,2024-06,False
SH2043,V10562,14,10,8.6,2024-10,True
SH2050,V10562,35,28,18.5,2024-02,False
SH2027,V10562,3,1,0.5,2024-01,False
SH2001,V10562,8,4,2.0,2024-03,False
SH2024,V10562,32,22,7.6,2023-12,True
SH2046,V10563,15,6,4.3,2024-09,False
SH2049,V10563,2,0,0.0,2024-01,False
SH2051,V10563,14,11,4.9,2024-03,False
SH2042,V10563,30,15,7.1,2024-08,True
SH2044,V10563,1,0,0.0,2024-03,False
SH2030,V10564,11,8,6.0,2024-02,True
SH2054,V10564,2,1,0.3,2024-07,False
SH2019,V10564,2,1,0.5,2024-01,False
SH2013,V10564,9,4,1.9,2024-10,False
SH2029,V10564,12,10,4.2,2024-04,True
SH2004,V10565,23,22,15.1,2024-07,True
SH2043,V10565,20,11,4.0,2024-08,False
SH2028,V10565,1,0,0.0,2024-09,False
SH2020,V10565,18,17,12.1,2024-01,False
SH2032,V10565,5,3,1.2,2024-06,False
SH2013,V10565,4,2,1.7,2024-08,False
SH2012,V10565,22,18,7.2,2024-04,False
SH2001,V10565,14,12,5.7,2024-08,True
SH2031,V10565,20,16,13.5,2024-02,False
SH2059,V10566,6,5,3.0,2024-01,True
SH2014,V10566,26,23,11.0,2023-12,True
SH2057,V10566,8,3,2.0,2024-09,True
SH2038,V10566,6,3,1.3,2023-11,False
SH2002,V10566,22,13,11.1,2024-03,False
SH2016,V10566,3,2,1.1,2024-05,False
SH2055,V10566,5,4,1.7,2024-08,True
SH2044,V10566,5,3,1.5,2024-05,False
SH2052,V10566,5,4,1.3,2024-01,False
SH2049,V10566,40,34,15.7,2024-02,False
SH2039,V10566,4,2,1.4,2024-05,False
SH2022,V10566,7,3,2.1,2024-01,False
SH2023,V10566,20,17,11.7,2024-04,False
SH2028,V10566,28,17,10.3,2024-01,True
SH2047,V10566,3,1,0.8,2024-03,False
SH2058,V10567,27,20,11.4,2023-11,True
SH2010,V10567,5,2,0.7,2024-08,False
SH2029,V10567,7,5,3.3,2024-01,False
SH2018,V10567,4,2,0.7,2023-11,False
SH2000,V10567,40,22,12.6,2024-04,False
SH2006,V10567,1,0,0.0,2024-07,False
SH2018,V10568,8,4,1.3,2024-01,False
SH2047,V10568,3,2,1.5,2024-09,False
SH2007,V10568,1,0,0.0,2024-04,False
SH2034,V10568,4,3,1.4,2024-07,True
SH2001,V10568,28,16,8.1,2024-03,False
SH2015,V10568,1,0,0.0,2024-01,False
SH2003,V10568,2,1,0.9,2023-12,False
SH2039,V10568,6,5,2.8,2023-11,False
SH2019,V10568,1,0,0.0,2024-07,False
SH2041,V10568,21,11,3.5,2024-10,False
SH2052,V10568,3,2,1.2,2023-12,False
SH2032,V10569,9,7,2.3,2024-05,True
SH2003,V10569,2,1,0.5,2024-05,False
SH2039,V10569,8,5,4.1,2024-04,False
SH2052,V10569,5,2,0.9,2023-11,False
SH2031,V10569,4,3,1.5,2024-01,False
SH2002,V10569,2,1,0.5,2024-07,False
SH2045,V10569,15,9,7.0,2024-08,False
SH2030,V10569,8,5,4.3,2024-06,True
SH2046,V10569,26,19,11.7,2024-06,True
SH2057,V10569,6,3,0.9,2023-12,False
SH2018,V10569,5,4,2.8,2024-02,False
SH2054,V10570,9,7,3.4,2024-04,False
SH2041,V10570,1,0,0.0,2023-12,False
SH2038,V10570,6,4,2.6,2024-02,False
SH2058,V10570,14,12,6.2,2024-06,True
SH2032,V10570,5,4,3.4,2024-03,True
SH2036,V10570,5,4,1.3,2024-07,False
SH2059,V10570,6,4,2.8,2024-02,True
SH2048,V10570,51,37,25.5,2024-08,False
SH2042,V10570,4,2,0.6,2024-09,False
SH2015,V10571,5,4,2.3,2024-02,True
SH2014,V10571,29,23,8.8,2024-03,True
SH2003,V10571,4,3,1.0,2024-03,True
SH2048,V10572,29,25,12.1,2024-10,False
SH2026,V10572,26,24,9.6,2024-07,False
SH2059,V10572,3,2,1.5,2024-10,False
SH2004,V10572,6,5,4.1,2024-04,False
SH2039,V10572,6,5,2.9,2024-10,True
SH2058,V10572,9,4,3.1,2024-01,False
SH2056,V10572,15,12,10.7,2023-11,True
SH2006,V10572,3,2,1.6,2024-07,False
SH2034,V10572,7,5,3.1,2024-09,True
SH2003,V10572,5,3,2.6,2023-11,False
SH2011,V10572,1,0,0.0,2023-11,False
SH2030,V10572,4,2,0.7,2024-09,False
SH2027,V10572,3,2,0.7,2024-09,False
SH2008,V10573,8,6,4.0,2024-04,True
SH2023,V10573,21,7,2.5,2023-11,True
SH2028,V10573,27,16,7.4,2024-07,False
SH2037,V10573,53,49,30.0,2023-11,False
SH2004,V10573,53,43,38.5,2024-05,False
SH2045,V10573,35,24,20.2,2024-05,False
SH2056,V10574,26,13,8.0,2024-10,True
SH2003,V10574,2,1,0.8,2024-08,False
SH2034,V10574,1,0,0.0,2024-06,False
SH2028,V10574,25,13,9.5,2024-10,True
SH2032,V10574,29,23,7.2,2024-04,False
SH2048,V10574,46,22,6.6,2024-04,True
SH2009,V10574,1,0,0.0,2024-02,False
SH2037,V10574,28,21,12.4,2023-11,False
SH2036,V10574,2,1,0.4,2024-07,False
SH2006,V10574,1,0,0.0,2023-12,False
SH2055,V10574,69,52,39.9,2024-04,True
SH2038,V10574,6,2,1.5,2024-05,False
SH2021,V10574,4,3,1.5,2024-03,False
SH2030,V10574,9,8,6.4,2024-02,True
SH2004,V10575,29,16,5.9,2024-07,False
SH2033,V10575,6,4,2.1,2024-06,False
SH2018,V10575,8,4,2.7,2023-12,False
SH2030,V10575,6,5,2.0,2024-01,True
SH2022,V10575,1,0,0.0,2024-04,False
SH2007,V10575,1,0,0.0,2024-10,False
SH2013,V10575,9,7,3.6,2024-05,False
SH2027,V10575,4,2,0.7,2024-02,False
SH2000,V10575,15,11,4.6,2024-07,False
SH2043,V10575,11,9,4.9,2023-12,False
SH2034,V10576,3,2,1.8,2023-12,False
SH2052,V10576,11,4,1.3,2024-02,False
SH2046,V10576,17,9,7.5,2024-06,False
SH2043,V10576,8,6,4.0,2024-09,False
SH2044,V10576,2,1,0.9,2023-12,False
SH2017,V10576,5,3,2.5,2023-12,True
SH2014,V10576,39,27,18.3,2024-02,False
SH2026,V10576,6,5,2.1,2024-01,False
SH2004,V10576,15,10,6.0,2024-07,False
SH2036,V10576,6,5,2.5,2024-06,True
SH2030,V10576,9,6,2.9,2023-11,True
SH2042,V10576,1,0,0.0,2024-02,False
SH2047,V10576,2,0,0.0,2024-09,False
SH2020,V10576,2,1,0.4,2024-04,False
SH2040,V10576,37,13,4.1,2024-07,True
SH2029,V10577,3,2,0.7,2024-06,False
SH2016,V10577,2,1,0.8,2024-05,False
SH2053,V10577,6,3,2.6,2024-09,True
SH2000,V10577,61,32,16.2,2024-10,True
SH2041,V10577,2,1,0.3,2024-09,False
SH2050,V10577,25,18,10.7,2024-03,False
SH2033,V10577,7,5,3.3,2024-05,False
SH2036,V10578,6,4,1.3,2024-06,False
SH2021,V10578,1,0,0.0,2024-03,False
SH2020,V10578,18,13,11.3,2024-10,False
SH2012,V10578,15,13,11.3,2024-03,False
SH2058,V10578,2,1,0.5,2024-08,False
SH2041,V10578,7,6,3.4,2024-04,False
SH2047,V10578,4,1,0.7,2024-01,False
SH2026,V10578,10,3,1.5,2023-12,False
SH2015,V10578,6,4,1.7,2024-06,False
SH2002,V10578,34,31,10.1,2024-10,False
SH2023,V10578,10,8,5.5,2023-12,True
SH2019,V10578,3,1,0.5,2023-11,False
SH2025,V10578,59,21,7.2,2024-07,True
SH2051,V10579,4,3,1.8,2024-03,False
SH2040,V10579,39,31,16.5,2024-04,False
SH2048,V10579,4,1,0.6,2024-08,False
SH2023,V10579,9,5,2.7,2024-04,False
SH2025,V10579,9,8,5.7,2023-11,False
SH2003,V10579,1,0,0.0,2024-01,False
SH2005,V10579,3,1,0.5,2024-10,False
SH2057,V10580,6,4,3.4,2024-05,True
SH2016,V10580,2,0,0.0,2024-01,False
SH2046,V10580,14,10,7.7,2024-01,False
SH2045,V10581,6,3,1.6,2023-12,False
SH2024,V10581,17,15,9.7,2024-01,True
SH2011,V10581,8,4,2.6,2024-06,False
SH2051,V10581,5,4,3.2,2024-05,True
SH2000,V10581,5,1,0.4,2024-04,False
SH2043,V10581,19,14,11.0,2024-08,False
SH2002,V10581,4,2,1.8,2023-11,False
SH2055,V10581,51,45,14.9,2024-03,False
SH2055,V10582,65,54,35.0,2024-06,False
SH2058,V10582,15,11,9.8,2024-09,True
SH2054,V10582,5,3,1.5,2024-01,True
SH2030,V10582,4,2,1.5,2024-03,False
SH2008,V10582,9,5,3.9,2023-11,False
SH2043,V10582,4,2,1.4,2024-03,False
SH2025,V10582,5,2,1.1,2024-08,False
SH2024,V10582,12,8,4.6,2023-12,True
SH2019,V10582,2,1,0.3,2024-02,False
SH2037,V10582,28,11,4.3,2024-07,True
SH2040,V10582,20,19,14.1,2024-01,False
SH2045,V10583,44,33,12.8,2024-03,False
SH2053,V10583,46,17,10.0,2024-04,True
SH2006,V10583,1,0,0.0,2024-02,False
SH2014,V10583,26,22,19.1,2024-08,False
SH2015,V10583,1,0,0.0,2024-10,False
SH2058,V10583,15,7,6.1,2024-02,True
SH2007,V10583,29,15,5.6,2024-09,False
SH2042,V10583,23,17,15.3,2024-02,False
SH2033,V10583,3,2,1.6,2024-04,False
SH2004,V10583,39,32,13.0,2024-08,True
SH2044,V10583,6,4,3.3,2024-09,False
SH2018,V10583,6,5,3.3,2024-10,False
SH2020,V10583,11,9,3.6,2024-07,False
SH2037,V10583,37,17,15.1,2024-09,False
SH2002,V10584,8,7,4.0,2023-11,True
SH2055,V10584,42,33,20.1,2024-01,False
SH2018,V10584,1,0,0.0,2024-10,False
SH2046,V10584,6,5,3.3,2024-05,True
SH2056,V10584,44,30,24.0,2024-03,False
SH2050,V10584,24,21,18.8,2024-06,True
SH2026,V10585,23,15,7.5,2024-02,True
SH2038,V10585,2,1,0.6,2024-04,False
SH2003,V10585,4,2,0.9,2024-02,False
SH2039,V10585,7,5,2.0,2024-08,False
SH2054,V10585,3,2,1.0,2024-05,False
SH2008,V10585,6,3,2.2,2024-10,False
SH2051,V10585,21,19,12.8,2023-12,True
SH2040,V10586,25,7,2.4,2024-03,False
SH2019,V10586,4,2,1.0,2024-05,False
SH2017,V10586,28,25,11.7,2024-05,False
SH2021,V10586,27,20,13.7,2024-10,False
SH2009,V10587,13,8,4.5,2024-09,False
SH2014,V10587,28,25,15.5,2024-07,True
SH2027,V10587,4,3,1.7,2024-03,False
SH2010,V10587,10,6,4.9,2024-01,False
SH2036,V10587,4,3,1.5,2023-11,True
SH2024,V10587,12,9,5.6,2024-06,True
SH2026,V10587,6,4,3.4,2024-02,True
SH2015,V10587,4,1,0.5,2024-01,False
SH2041,V10587,30,8,2.8,2024-04,False
SH2050,V10587,40,33,29.7,2024-03,True
SH2002,V10588,11,9,4.9,2024-02,False
SH2040,V10588,11,8,3.1,2024-02,False
SH2050,V10588,32,28,15.1,2024-08,False
SH2045,V10588,39,32,23.3,2024-01,True
SH2000,V10588,23,19,14.6,2024-07,True
SH2025,V10589,1,0,0.0,2024-05,False
SH2058,V10589,11,10,5.1,2024-03,False
SH2050,V10589,33,30,15.6,2024-02,False
SH2006,V10589,4,2,1.7,2024-10,False
SH2048,V10589,21,14,11.4,2024-06,True
SH2001,V10589,14,12,7.6,2024-02,False
SH2010,V10589,11,7,3.3,2024-03,True
SH2030,V10589,9,5,3.5,2024-10,False
SH2037,V10589,2,1,0.6,2024-01,False
SH2016,V10589,4,2,0.8,2024-10,False
SH2024,V10590,48,36,14.9,2024-03,True
SH2027,V10590,3,1,0.3,2024-05,False
SH2003,V10590,3,2,0.8,2024-03,False
SH2041,V10590,11,9,7.5,2024-02,True
SH2056,V10590,44,25,12.7,2024-07,False
SH2005,V10590,8,4,3.3,2023-11,False
SH2026,V10591,15,13,5.3,2024-04,True
SH2014,V10591,4,3,1.0,2024-05,False
SH2056,V10591,43,36,19.6,2024-06,False
SH2032,V10591,12,11,8.7,2024-04,False
SH2033,V10591,9,2,1.2,2024-03,False
SH2023,V10592,19,9,3.5,2024-07,False
SH2005,V10592,10,9,3.9,2024-01,False
SH2013,V10592,3,1,0.3,2024-07,False
SH2032,V10592,30,26,16.2,2024-01,True
SH2047,V10592,3,2,0.8,2024-09,False
SH2008,V10593,11,6,4.9,2024-05,False
SH2011,V10593,8,7,5.3,2024-07,False
SH2017,V10593,10,9,4.6,2024-03,False
SH2000,V10593,55,46,14.4,2024-03,True
SH2049,V10593,42,32,18.3,2023-12,True
SH2015,V10593,6,4,3.1,2024-02,False
SH2027,V10593,1,0,0.0,2024-08,False
SH2022,V10593,2,1,0.8,2024-08,False
SH2031,V10593,7,4,2.8,2024-03,True
SH2010,V10594,1,0,0.0,2024-05,False
SH2020,V10594,46,35,31.2,2023-12,False
SH2037,V10594,7,4,2.4,2024-02,False
SH2028,V10594,48,33,10.0,2024-03,True
SH2023,V10594,15,10,8.6,2024-06,False
SH2018,V10594,2,0,0.0,2024-01,False
SH2001,V10594,42,27,13.5,2024-01,True
SH2015,V10594,6,2,1.0,2024-02,False
SH2041,V10594,15,10,6.6,2024-04,True
SH2014,V10594,38,25,9.4,2023-11,False
SH2022,V10594,6,4,1.8,2024-08,True
SH2053,V10594,49,47,28.3,2023-12,False
SH2050,V10594,25,22,7.6,2024-04,False
SH2030,V10595,10,8,3.6,2023-11,False
SH2018,V10595,6,5,4.2,2024-10,True
SH2033,V10595,4,2,1.4,2024-10,False
SH2036,V10595,1,0,0.0,2024-05,False
SH2028,V10595,24,15,9.0,2023-11,True
SH2012,V10595,22,16,12.6,2024-09,True
SH2047,V10595,2,1,0.7,2024-07,False
SH2041,V10595,19,12,10.4,2024-05,False
SH2046,V10595,7,3,1.7,2024-09,True
SH2038,V10595,1,0,0.0,2024-01,False
SH2059,V10595,4,2,1.6,2024-07,False
SH2017,V10595,2,0,0.0,2024-03,False
SH2029,V10596,1,0,0.0,2024-07,False
SH2018,V10596,8,6,4.8,2024-03,False
SH2043,V10596,4,2,1.0,2024-09,False
SH2046,V10596,24,14,10.2,2024-10,False
SH2053,V10596,30,24,9.0,2024-03,True
SH2042,V10596,20,15,9.7,2024-09,True
SH2040,V10596,30,25,10.0,2024-08,True
SH2016,V10596,2,1,0.6,2024-01,False
SH2025,V10596,40,20,9.2,2024-08,False
SH2007,V10597,23,22,18.6,2024-01,True
SH2029,V10597,1,0,0.0,2024-07,False
SH2051,V10597,4,2,1.2,2023-11,False
SH2027,V10597,2,1,0.6,2024-04,False
SH2043,V10597,3,1,0.7,2024-08,False
SH2041,V10597,10,4,1.4,2024-10,True
SH2017,V10597,8,4,3.3,2024-03,False
SH2016,V10597,3,2,1.3,2023-12,False
SH2019,V10597,3,1,0.8,2024-09,False
SH2002,V10597,35,28,12.1,2024-02,False
SH2033,V10597,5,2,1.0,2024-09,False
SH2015,V10597,1,0,0.0,2024-08,False
SH2037,V10597,38,19,8.8,2023-12,False
SH2056,V10597,19,13,8.5,2024-07,False
SH2034,V10597,11,10,3.1,2024-10,False
SH2032,V10598,25,12,8.9,2024-03,False
SH2026,V10598,16,14,10.1,2024-03,False
SH2007,V10598,1,0,0.0,2024-07,False
SH2055,V10598,30,12,5.7,2024-06,False
SH2050,V10598,10,9,6.6,2024-09,True
SH2020,V10598,22,8,2.8,2023-12,False
SH2030,V10598,11,7,3.7,2024-03,False
SH2018,V10598,8,3,1.2,2023-11,True
SH2027,V10598,3,1,0.8,2024-05,False
SH2057,V10598,8,5,4.2,2024-04,False
SH2021,V10598,13,11,8.5,2024-04,False
SH2024,V10598,5,2,1.2,2024-09,False
SH2015,V10598,5,4,2.5,2024-06,True
SH2009,V10598,6,5,3.8,2024-01,False
SH2000,V10599,57,41,28.7,2023-11,True
SH2003,V10599,5,2,1.6,2024-02,False
SH2007,V10599,6,5,2.5,2024-06,False
SH2015,V10599,4,3,2.6,2024-10,True
SH2011,V10599,5,4,3.4,2024-04,False
SH2020,V10599,47,29,21.0,2024-03,True
SH2014,V10599,35,25,20.9,2024-06,True
SH2033,V10599,6,2,1.2,2023-11,False
SH2028,V10599,12,6,2.3,2024-03,False
SH2059,V10599,3,2,1.1,2024-10,False
SH2053,V10601,4,1,0.3,2024-05,False
SH2034,V10601,9,6,4.9,2024-06,False
SH2023,V10601,5,2,1.2,2024-01,False
SH2045,V10601,19,11,8.9,2024-03,True
SH2042,V10601,1,0,0.0,2024-01,False
SH2003,V10601,5,3,1.5,2024-09,True
SH2050,V10601,6,4,1.9,2024-02,False
SH2058,V10601,1,0,0.0,2024-05,False
SH2000,V10601,47,16,6.3,2024-06,True
SH2037,V10601,36,26,9.6,2024-05,False
SH2002,V10602,11,9,5.7,2024-08,True
SH2004,V10602,52,33,19.1,2024-01,True
SH2024,V10602,41,37,21.0,2024-10,False
SH2025,V10602,35,31,26.8,2023-11,True
SH2031,V10602,12,10,6.3,2023-11,True
SH2036,V10602,3,2,1.4,2024-05,False
SH2023,V10602,1,0,0.0,2024-06,False
SH2042,V10602,26,23,7.3,2023-12,True
SH2058,V10602,16,14,12.1,2023-12,False
SH2054,V10602,7,5,3.2,2023-12,True
SH2027,V10603,2,1,0.7,2024-01,False
SH2011,V10603,7,5,3.8,2024-06,False
SH2030,V10603,1,0,0.0,2024-02,False
SH2052,V10604,4,2,1.8,2024-08,False
SH2033,V10604,6,3,1.7,2024-07,False
SH2049,V10604,36,24,10.1,2024-10,True
SH2057,V10604,2,1,0.9,2024-10,False
SH2051,V10604,41,25,18.5,2024-06,False
SH2050,V10604,29,20,15.1,2024-02,True
SH2047,V10604,3,1,0.7,2024-03,False
SH2046,V10604,10,6,5.0,2023-11,False
SH2024,V10604,17,10,8.5,2024-07,True
SH2054,V10604,7,6,3.2,2024-04,False
SH2027,V10604,2,1,0.3,2024-09,False
SH2005,V10605,7,5,3.0,2024-06,True
SH2026,V10605,12,11,7.4,2024-04,True
SH2004,V10605,27,24,12.7,2024-04,True
SH2016,V10605,2,0,0.0,2024-08,False
SH2015,V10605,4,2,0.9,2024-10,False
SH2037,V10605,34,27,20.8,2024-09,True
SH2050,V10605,25,20,10.0,2024-09,False
SH2009,V10605,12,6,3.9,2024-10,False
SH2002,V10605,2,0,0.0,2024-02,False
SH2010,V10606,28,11,7.2,2024-08,True
SH2027,V10606,4,3,1.3,2024-05,True
SH2037,V10606,30,11,4.0,2024-06,True
SH2059,V10606,4,2,1.8,2024-07,False
SH2009,V10606,11,9,6.0,2024-02,False
